OBJECTID,responseDate,citationIssued,lat,lon,gender,neighborhood,responseDow,responseDay,responseMonth,responseMonthName,responseYear
97906,2018-09-26 14:42:51.000000,YES,45.02037902,-93.24734449,Male,Audubon Park,3,26,09,Sep,2018
97907,2018-09-26 14:58:28.000000,NO,44.99875,-93.30443000000001,Female,Willard - Hay,3,26,09,Sep,2018
97908,2018-09-26 14:58:53.000000,NO,44.99335,-93.25242,Female,St. Anthony East,3,26,09,Sep,2018
97909,2018-09-26 14:59:47.000000,NO,45.0113507,-93.28643056,Male,Hawthorne,3,26,09,Sep,2018
97910,2018-09-26 15:01:02.000000,YES,44.985013,-93.28466645,Female,North Loop,3,26,09,Sep,2018
97912,2018-09-26 15:03:54.000000,NO,45.027609999999996,-93.24728,Male,Waite Park,3,26,09,Sep,2018
97913,2018-09-26 15:09:33.000000,NO,45.01413131,-93.30571414,Male,Folwell,3,26,09,Sep,2018
97914,2018-09-26 15:11:39.000000,NO,44.97675,-93.27868000000001,Female,Downtown West,3,26,09,Sep,2018
97915,2018-09-26 15:17:18.000000,NO,44.9627,-93.288,Other,Steven's Square - Loring Heights,3,26,09,Sep,2018
97916,2018-09-26 15:19:51.000000,NO,44.99873,-93.29717,Female,Near - North,3,26,09,Sep,2018
97917,2018-09-26 15:21:44.000000,NO,44.94292,-93.2996,Male,ECCO,3,26,09,Sep,2018
97918,2018-09-26 15:24:38.000000,NO,44.95464577,-93.24609135,Male,East Phillips,3,26,09,Sep,2018
97920,2018-09-26 15:33:20.000000,NO,44.99152,-93.31209,Female,Willard - Hay,3,26,09,Sep,2018
97921,2018-09-26 15:55:47.000000,NO,45.00371,-93.29411,Male,Jordan,3,26,09,Sep,2018
97922,2018-09-26 16:04:12.000000,NO,44.98406797,-93.27306540000001,Male,North Loop,3,26,09,Sep,2018
97923,2018-09-26 16:04:54.000000,NO,44.99307,-93.3032,Other,Willard - Hay,3,26,09,Sep,2018
97924,2018-09-26 16:05:33.000000,NO,44.962709999999994,-93.29308,Female,Lowry Hill,3,26,09,Sep,2018
97925,2018-09-26 16:09:34.000000,YES,44.96324,-93.28793,Male,Steven's Square - Loring Heights,3,26,09,Sep,2018
97927,2018-09-26 16:21:11.000000,NO,44.90085942,-93.21783647,Male,Morris Park,3,26,09,Sep,2018
97928,2018-09-26 16:22:15.000000,YES,44.96326,-93.30327,Male,Lowry Hill,3,26,09,Sep,2018
97930,2018-09-26 16:35:25.000000,NO,45.03395765,-93.25162462,Other,Columbia Park,3,26,09,Sep,2018
97932,2018-09-26 16:35:53.000000,NO,44.96273,-93.25231,Male,Ventura Village,3,26,09,Sep,2018
97934,2018-09-26 16:55:00.000000,NO,44.96275,-93.24524,Male,Seward,3,26,09,Sep,2018
97935,2018-09-26 17:02:45.000000,NO,44.95913,-93.24986,Female,East Phillips,3,26,09,Sep,2018
97937,2018-09-26 17:04:46.000000,YES,44.955549299999994,-93.24304275,Female,Longfellow,3,26,09,Sep,2018
97939,2018-09-26 17:25:56.000000,NO,44.93550974,-93.20376702,Other,Howe,3,26,09,Sep,2018
97940,2018-09-26 17:37:48.000000,NO,44.96273,-93.25395999999999,Male,Ventura Village,3,26,09,Sep,2018
97942,2018-09-26 17:47:01.000000,YES,44.94807177,-93.20530440000002,Male,Cooper,3,26,09,Sep,2018
97943,2018-09-26 17:50:43.000000,NO,44.9377,-93.28690999999999,Other,King Field,3,26,09,Sep,2018
97944,2018-09-26 17:55:38.000000,NO,44.991209999999995,-93.24706,Female,Marcy Holmes,3,26,09,Sep,2018
97945,2018-09-26 18:04:23.000000,NO,44.92780811,-93.23720567,Other,Standish,3,26,09,Sep,2018
97946,2018-09-26 18:10:34.000000,YES,44.95471984,-93.21783645,Male,Seward,3,26,09,Sep,2018
97947,2018-09-26 18:14:09.000000,NO,44.999140000000004,-93.28799000000001,Male,Hawthorne,3,26,09,Sep,2018
97948,2018-09-26 18:15:17.000000,NO,44.94836,-93.29191,Male,CARAG,3,26,09,Sep,2018
97949,2018-09-26 18:17:09.000000,NO,45.00591,-93.28799000000001,Male,Hawthorne,3,26,09,Sep,2018
97950,2018-09-26 18:22:02.000000,NO,44.948370000000004,-93.23602,Other,Longfellow,3,26,09,Sep,2018
97951,2018-09-26 18:30:01.000000,NO,45.01316,-93.25672,Male,Holland,3,26,09,Sep,2018
97953,2018-09-26 18:34:17.000000,NO,45.006,-93.30315,Female,Jordan,3,26,09,Sep,2018
97954,2018-09-26 18:40:32.000000,NO,45.01682,-93.30445,Male,Folwell,3,26,09,Sep,2018
97956,2018-09-26 18:45:40.000000,YES,44.98735274,-93.25964475,Male,Nicollet Island - East Bank,3,26,09,Sep,2018
97957,2018-09-26 18:53:20.000000,NO,44.9987,-93.23715,Male,Mid - City Industrial,3,26,09,Sep,2018
97958,2018-09-26 19:00:55.000000,NO,44.98735274,-93.25964475,Female,Nicollet Island - East Bank,3,26,09,Sep,2018
97960,2018-09-26 19:01:40.000000,NO,45.00595946,-93.29621363,Other,Jordan,3,26,09,Sep,2018
97961,2018-09-26 19:05:16.000000,NO,45.00777,-93.2981,Other,Jordan,3,26,09,Sep,2018
97962,2018-09-26 19:05:26.000000,NO,45.01856,-93.29559,Male,Folwell,3,26,09,Sep,2018
97963,2018-09-26 19:10:05.000000,NO,44.94837171,-93.23514707,Male,Longfellow,3,26,09,Sep,2018
97964,2018-09-26 19:13:49.000000,NO,45.01852,-93.29055,Male,McKinley,3,26,09,Sep,2018
97966,2018-09-26 19:31:28.000000,YES,45.01498,-93.2662,Male,Marshall Terrace,3,26,09,Sep,2018
97968,2018-09-26 19:40:08.000000,NO,45.0031,-93.30514000000001,Male,Jordan,3,26,09,Sep,2018
97969,2018-09-26 19:40:45.000000,NO,45.00369,-93.28799000000001,Female,Hawthorne,3,26,09,Sep,2018
97971,2018-09-26 19:55:06.000000,NO,44.93685757,-93.22587504,Male,Howe,3,26,09,Sep,2018
97972,2018-09-26 20:08:23.000000,NO,44.995233500000005,-93.29334929,Female,Near - North,3,26,09,Sep,2018
97973,2018-09-26 20:15:55.000000,NO,44.94044075,-93.27791575,Male,Lyndale,3,26,09,Sep,2018
97974,2018-09-26 21:01:18.000000,NO,44.95591343,-93.29652751,Male,East Isles,3,26,09,Sep,2018
97976,2018-09-26 21:17:24.000000,NO,44.94881208,-93.29700406,Male,Lowry Hill East,3,26,09,Sep,2018
97978,2018-09-26 21:35:38.000000,YES,44.96332221,-93.27148389,Male,Steven's Square - Loring Heights,3,26,09,Sep,2018
97979,2018-09-26 21:39:21.000000,NO,45.01266933,-93.25090187,Female,Holland,3,26,09,Sep,2018
97980,2018-09-26 21:51:44.000000,NO,44.97638,-93.25233,Other,Downtown East,3,26,09,Sep,2018
97982,2018-09-26 22:31:27.000000,NO,44.91231288,-93.29017968,Other,Lynnhurst,3,26,09,Sep,2018
97983,2018-09-26 22:36:49.000000,NO,44.91331498,-93.31377867,Other,Fulton,3,26,09,Sep,2018
97984,2018-09-26 23:37:49.000000,NO,44.96381467,-93.24546939,Male,Seward,3,26,09,Sep,2018
97985,2018-09-26 23:57:43.000000,NO,44.9639669,-93.26383258,Other,Ventura Village,3,26,09,Sep,2018
97986,2018-09-27 00:09:40.000000,NO,45.02665702,-93.28934453,Other,Webber - Camden,4,27,09,Sep,2018
97987,2018-09-27 02:43:52.000000,NO,44.93412072,-93.27726226,Male,King Field,4,27,09,Sep,2018
97988,2018-09-27 03:32:39.000000,NO,44.95194,-93.27967,Male,Whittier,4,27,09,Sep,2018
97990,2018-09-27 04:02:51.000000,NO,44.96771406,-93.25680309,Male,Elliot Park,4,27,09,Sep,2018
97992,2018-09-27 04:49:43.000000,NO,44.93140965,-93.2321189,Female,Standish,4,27,09,Sep,2018
97993,2018-09-27 05:33:00.000000,NO,44.97683232,-93.27521277,Male,Downtown West,4,27,09,Sep,2018
97994,2018-09-27 05:58:04.000000,NO,44.96005991,-93.23773756,Male,Seward,4,27,09,Sep,2018
97995,2018-09-27 06:14:05.000000,YES,44.98800707,-93.25817703,Male,Nicollet Island - East Bank,4,27,09,Sep,2018
97996,2018-09-27 06:18:33.000000,YES,44.979409999999994,-93.27727,Male,Downtown West,4,27,09,Sep,2018
97997,2018-09-27 06:24:09.000000,NO,45.01431704,-93.31716006,Other,Cleveland,4,27,09,Sep,2018
97998,2018-09-27 06:30:28.000000,NO,44.96273,-93.25231,Male,Ventura Village,4,27,09,Sep,2018
98000,2018-09-27 06:33:11.000000,YES,44.98191193,-93.24258836,Male,Marcy Holmes,4,27,09,Sep,2018
98001,2018-09-27 06:34:51.000000,NO,44.955529999999996,-93.27659,Male,Whittier,4,27,09,Sep,2018
98002,2018-09-27 06:57:35.000000,YES,45.000240000000005,-93.28647,Male,Hawthorne,4,27,09,Sep,2018
98003,2018-09-27 07:11:25.000000,NO,44.97853805,-93.26530622,Male,Downtown West,4,27,09,Sep,2018
98004,2018-09-27 07:17:36.000000,NO,44.99913768,-93.28875577,Male,Hawthorne,4,27,09,Sep,2018
98005,2018-09-27 07:18:37.000000,NO,44.99059354,-93.30195912,Male,Near - North,4,27,09,Sep,2018
98007,2018-09-27 07:21:21.000000,YES,44.99109303,-93.24664356,Female,Marcy Holmes,4,27,09,Sep,2018
98008,2018-09-27 07:35:25.000000,NO,45.01414127,-93.31079374,Female,Cleveland,4,27,09,Sep,2018
98009,2018-09-27 07:40:17.000000,NO,45.01588031,-93.27133482,Female,Marshall Terrace,4,27,09,Sep,2018
98010,2018-09-27 07:44:26.000000,YES,44.9916655,-93.20893158,Female,Como,4,27,09,Sep,2018
98011,2018-09-27 07:58:30.000000,NO,44.99059354,-93.30195912,Other,Near - North,4,27,09,Sep,2018
98012,2018-09-27 08:02:37.000000,NO,44.96522,-93.27529,Male,Steven's Square - Loring Heights,4,27,09,Sep,2018
98013,2018-09-27 08:07:13.000000,NO,45.0048,-93.28952,Female,Hawthorne,4,27,09,Sep,2018
98014,2018-09-27 08:13:06.000000,YES,44.9820925,-93.23815506,Male,Marcy Holmes,4,27,09,Sep,2018
98015,2018-09-27 08:18:35.000000,NO,44.99149664,-93.30132342,Male,Near - North,4,27,09,Sep,2018
98016,2018-09-27 08:25:26.000000,NO,45.02225,-93.23711,Male,Audubon Park,4,27,09,Sep,2018
98017,2018-09-27 08:31:59.000000,NO,44.9768075,-93.27643103,Male,Downtown West,4,27,09,Sep,2018
98018,2018-09-27 08:39:05.000000,NO,44.9917626,-93.2976952,Male,Near - North,4,27,09,Sep,2018
98019,2018-09-27 08:52:52.000000,YES,44.97889798,-93.23340725,Male,University of Minnesota,4,27,09,Sep,2018
98020,2018-09-27 09:13:37.000000,NO,44.97839171,-93.27422196,Male,Downtown West,4,27,09,Sep,2018
98021,2018-09-27 09:20:52.000000,NO,44.98830138,-93.30196679999999,Other,Near - North,4,27,09,Sep,2018
98022,2018-09-27 09:26:24.000000,YES,44.98098175,-93.23538811,Male,Marcy Holmes,4,27,09,Sep,2018
98023,2018-09-27 09:38:12.000000,NO,44.93501775,-93.24099829,Other,Standish,4,27,09,Sep,2018
98024,2018-09-27 09:45:58.000000,NO,44.97591,-93.28104,Male,Loring Park,4,27,09,Sep,2018
98025,2018-09-27 09:50:41.000000,YES,44.98749774,-93.25336333,Male,Marcy Holmes,4,27,09,Sep,2018
98026,2018-09-27 10:00:39.000000,YES,44.98728387,-93.25444833,Female,Marcy Holmes,4,27,09,Sep,2018
98028,2018-09-27 10:05:10.000000,YES,45.00591,-93.28799000000001,Male,Hawthorne,4,27,09,Sep,2018
98029,2018-09-27 10:10:20.000000,YES,45.00951934,-93.28989378,Male,Hawthorne,4,27,09,Sep,2018
98030,2018-09-27 10:14:27.000000,YES,44.99779399,-93.24731121,Male,St. Anthony East,4,27,09,Sep,2018
98031,2018-09-27 10:29:38.000000,NO,44.97839171,-93.27422196,Other,Downtown West,4,27,09,Sep,2018
98032,2018-09-27 10:32:27.000000,NO,45.01493,-93.29307,Male,Folwell,4,27,09,Sep,2018
98033,2018-09-27 10:35:04.000000,NO,45.01132,-93.29433,Male,Hawthorne,4,27,09,Sep,2018
98034,2018-09-27 10:40:31.000000,NO,44.9887971,-93.30573652,Male,Near - North,4,27,09,Sep,2018
98035,2018-09-27 10:54:05.000000,NO,44.98762,-93.30198,Male,Near - North,4,27,09,Sep,2018
98036,2018-09-27 10:54:55.000000,NO,44.93411183,-93.23655719,Male,Standish,4,27,09,Sep,2018
98037,2018-09-27 11:01:49.000000,NO,44.97802,-93.27703000000001,Male,Downtown West,4,27,09,Sep,2018
98038,2018-09-27 11:06:33.000000,NO,44.97916918,-93.27542606,Female,Downtown West,4,27,09,Sep,2018
98039,2018-09-27 11:33:39.000000,NO,44.98073056,-93.30730703,Male,Harrison,4,27,09,Sep,2018
98040,2018-09-27 12:19:27.000000,NO,45.01315,-93.29685,Male,Jordan,4,27,09,Sep,2018
98041,2018-09-27 12:24:24.000000,NO,45.01765132,-93.29559295,Male,Folwell,4,27,09,Sep,2018
98042,2018-09-27 12:38:05.000000,NO,45.01406587,-93.24733737,Female,Audubon Park,4,27,09,Sep,2018
98043,2018-09-27 13:05:32.000000,NO,44.957879999999996,-93.24537,Male,East Phillips,4,27,09,Sep,2018
98044,2018-09-27 13:07:35.000000,NO,45.00023,-93.28799000000001,Male,Hawthorne,4,27,09,Sep,2018
98045,2018-09-27 13:13:15.000000,NO,44.95014459,-93.26646784,Male,Phillips West,4,27,09,Sep,2018
98046,2018-09-27 13:13:55.000000,NO,44.96549,-93.23615,Male,Cedar Riverside,4,27,09,Sep,2018
98047,2018-09-27 13:15:02.000000,YES,45.01073,-93.28643000000001,Male,Hawthorne,4,27,09,Sep,2018
98048,2018-09-27 13:27:37.000000,NO,44.97197933,-93.26530084,Male,Elliot Park,4,27,09,Sep,2018
98049,2018-09-27 13:35:55.000000,NO,44.96251625,-93.24858099,Male,Ventura Village,4,27,09,Sep,2018
98050,2018-09-27 13:43:16.000000,YES,44.96273247,-93.25396045,Female,Ventura Village,4,27,09,Sep,2018
98052,2018-09-27 13:47:49.000000,NO,45.02125007,-93.29308047,Male,Folwell,4,27,09,Sep,2018
98053,2018-09-27 13:51:48.000000,NO,44.96284,-93.25108,Female,Ventura Village,4,27,09,Sep,2018
98054,2018-09-27 13:57:46.000000,YES,44.96402585,-93.24569322,Female,Seward,4,27,09,Sep,2018
98056,2018-09-27 14:19:46.000000,NO,44.97801709,-93.29162598,Male,Harrison,4,27,09,Sep,2018
98057,2018-09-27 14:43:12.000000,NO,44.99307,-93.30445999999999,Male,Willard - Hay,4,27,09,Sep,2018
98058,2018-09-27 14:44:26.000000,NO,45.01412291,-93.30444654,Other,Folwell,4,27,09,Sep,2018
98059,2018-09-27 15:01:10.000000,NO,44.96897465,-93.2472583,Male,Cedar Riverside,4,27,09,Sep,2018
98060,2018-09-27 15:13:25.000000,NO,45.01137,-93.24224,Other,Windom Park,4,27,09,Sep,2018
98061,2018-09-27 15:20:19.000000,NO,44.96277,-93.22819,Male,Seward,4,27,09,Sep,2018
98062,2018-09-27 15:22:11.000000,NO,44.94836051,-93.29383162,Male,CARAG,4,27,09,Sep,2018
98063,2018-09-27 15:34:25.000000,NO,44.95373,-93.2766,Male,Whittier,4,27,09,Sep,2018
98065,2018-09-27 15:42:53.000000,NO,44.9627,-93.28673,Female,Steven's Square - Loring Heights,4,27,09,Sep,2018
98068,2018-09-27 15:51:51.000000,YES,44.98657156,-93.26044339,Female,Nicollet Island - East Bank,4,27,09,Sep,2018
98069,2018-09-27 16:03:54.000000,NO,44.98974391,-93.25492789,Male,Nicollet Island - East Bank,4,27,09,Sep,2018
98070,2018-09-27 16:08:20.000000,NO,44.97518399,-93.25894835,Other,Downtown East,4,27,09,Sep,2018
98073,2018-09-27 16:15:55.000000,NO,44.97447173,-93.25115192,Male,Downtown East,4,27,09,Sep,2018
98074,2018-09-27 16:20:14.000000,NO,44.97518399,-93.25894835,Other,Downtown East,4,27,09,Sep,2018
98075,2018-09-27 16:23:09.000000,NO,44.97518399,-93.25894835,Other,Downtown East,4,27,09,Sep,2018
98076,2018-09-27 16:39:48.000000,NO,44.89400391,-93.27810517,Male,Windom,4,27,09,Sep,2018
98077,2018-09-27 16:42:49.000000,NO,44.95912137,-93.29247331,Male,Lowry Hill East,4,27,09,Sep,2018
98078,2018-09-27 16:47:20.000000,YES,44.97813525,-93.26750187,Male,Downtown West,4,27,09,Sep,2018
98079,2018-09-27 16:58:37.000000,NO,45.00404255,-93.26767699,Male,Sheridan,4,27,09,Sep,2018
98080,2018-09-27 17:01:02.000000,NO,44.95769431,-93.30058935,Other,East Isles,4,27,09,Sep,2018
98081,2018-09-27 17:05:17.000000,NO,44.89400391,-93.27810517,Female,Windom,4,27,09,Sep,2018
98082,2018-09-27 17:26:49.000000,NO,45.01312,-93.29054000000001,Male,Hawthorne,4,27,09,Sep,2018
98083,2018-09-27 17:29:53.000000,NO,45.01225075,-93.29684799,Male,Jordan,4,27,09,Sep,2018
98084,2018-09-27 17:32:05.000000,NO,44.98608,-93.30828000000001,Male,Near - North,4,27,09,Sep,2018
98085,2018-09-27 17:32:26.000000,NO,45.01490553,-93.28725438,Male,McKinley,4,27,09,Sep,2018
98087,2018-09-27 17:36:14.000000,NO,44.99690504,-93.24162533,Male,Beltrami,4,27,09,Sep,2018
98088,2018-09-27 17:43:36.000000,NO,44.94836,-93.28135,Male,Whittier,4,27,09,Sep,2018
98089,2018-09-27 17:57:10.000000,NO,44.914938,-93.23655305,Male,Keewaydin,4,27,09,Sep,2018
98090,2018-09-27 17:59:39.000000,NO,45.023990000000005,-93.29564,Female,Webber - Camden,4,27,09,Sep,2018
98091,2018-09-27 18:01:50.000000,NO,44.95284146,-93.2753434,Male,Whittier,4,27,09,Sep,2018
98092,2018-09-27 18:05:06.000000,NO,44.999140000000004,-93.29105,Male,Near - North,4,27,09,Sep,2018
98093,2018-09-27 18:05:17.000000,NO,45.01863,-93.30445,Male,Folwell,4,27,09,Sep,2018
98094,2018-09-27 18:05:35.000000,NO,44.934129999999996,-93.32264,Other,Linden Hills,4,27,09,Sep,2018
98095,2018-09-27 18:08:13.000000,NO,44.94836,-93.26013,Female,Powderhorn Park,4,27,09,Sep,2018
98098,2018-09-27 18:21:30.000000,NO,44.99913277,-93.28529706,Male,Hawthorne,4,27,09,Sep,2018
98099,2018-09-27 18:21:54.000000,NO,45.00261,-93.29564,Male,Jordan,4,27,09,Sep,2018
98100,2018-09-27 18:25:55.000000,NO,44.94916,-93.29446,Male,Lowry Hill East,4,27,09,Sep,2018
98101,2018-09-27 18:29:08.000000,NO,44.92046872,-93.28833961,Male,King Field,4,27,09,Sep,2018
98102,2018-09-27 18:31:37.000000,NO,45.00595946,-93.29621363,Male,Jordan,4,27,09,Sep,2018
98103,2018-09-27 18:35:24.000000,NO,44.999159999999996,-93.29564,Male,Near - North,4,27,09,Sep,2018
98104,2018-09-27 18:41:38.000000,NO,44.94836051,-93.29383162,Male,CARAG,4,27,09,Sep,2018
98105,2018-09-27 18:46:42.000000,NO,44.97979469,-93.23725717,Male,Marcy Holmes,4,27,09,Sep,2018
98106,2018-09-27 18:57:45.000000,NO,44.944720000000004,-93.29959000000001,Male,ECCO,4,27,09,Sep,2018
98109,2018-09-27 19:03:05.000000,NO,45.01317,-93.26313,Male,Holland,4,27,09,Sep,2018
98110,2018-09-27 19:03:43.000000,NO,44.99196,-93.29717,Male,Near - North,4,27,09,Sep,2018
98111,2018-09-27 19:09:00.000000,NO,45.01893,-93.22684,Male,Audubon Park,4,27,09,Sep,2018
98112,2018-09-27 19:23:19.000000,NO,45.01316,-93.25672,Male,Holland,4,27,09,Sep,2018
98115,2018-09-27 19:59:19.000000,NO,44.99951,-93.29905,Male,Jordan,4,27,09,Sep,2018
98116,2018-09-27 20:21:35.000000,NO,44.97802,-93.27703000000001,Male,Downtown West,4,27,09,Sep,2018
98117,2018-09-27 20:24:12.000000,NO,44.93152057,-93.21531927,Male,Howe,4,27,09,Sep,2018
98118,2018-09-27 20:29:46.000000,YES,45.0009,-93.26308,Male,Sheridan,4,27,09,Sep,2018
98119,2018-09-27 20:42:41.000000,NO,44.95284396,-93.28132162,Other,Whittier,4,27,09,Sep,2018
98120,2018-09-27 20:58:35.000000,NO,44.94925921,-93.29954633,Male,East Isles,4,27,09,Sep,2018
98121,2018-09-27 21:00:40.000000,NO,44.99059751,-93.30446639,Male,Near - North,4,27,09,Sep,2018
98122,2018-09-27 21:27:00.000000,NO,44.98411,-93.29819,Female,Harrison,4,27,09,Sep,2018
98123,2018-09-27 21:43:36.000000,NO,44.99198,-93.29411999999999,Female,Near - North,4,27,09,Sep,2018
98124,2018-09-27 21:50:43.000000,NO,44.951949,-93.2531112,Male,Midtown Phillips,4,27,09,Sep,2018
98125,2018-09-27 21:54:56.000000,NO,44.99915,-93.29411999999999,Male,Jordan,4,27,09,Sep,2018
98126,2018-09-27 22:12:28.000000,NO,44.993320000000004,-93.30821999999999,Male,Willard - Hay,4,27,09,Sep,2018
98127,2018-09-27 22:17:43.000000,NO,44.97553894,-93.24474317,Other,Cedar Riverside,4,27,09,Sep,2018
98129,2018-09-27 22:34:38.000000,NO,45.01296,-93.28801999999999,Male,McKinley,4,27,09,Sep,2018
98130,2018-09-27 22:54:35.000000,NO,45.01677,-93.29811,Female,Folwell,4,27,09,Sep,2018
98131,2018-09-27 23:56:23.000000,NO,44.97183,-93.28149,Male,Loring Park,4,27,09,Sep,2018
98132,2018-09-28 00:16:40.000000,NO,44.96179868,-93.28125485,Other,Whittier,5,28,09,Sep,2018
98133,2018-09-28 00:25:44.000000,NO,44.97447173,-93.25115192,Male,Downtown East,5,28,09,Sep,2018
98134,2018-09-28 01:03:44.000000,NO,44.92771169,-93.28828004,Male,King Field,5,28,09,Sep,2018
98136,2018-09-28 02:07:19.000000,NO,44.94745786,-93.25377331,Male,Powderhorn Park,5,28,09,Sep,2018
98137,2018-09-28 03:34:42.000000,NO,44.93773,-93.27790999999999,Other,Lyndale,5,28,09,Sep,2018
98138,2018-09-28 03:56:12.000000,NO,44.98899,-93.29411,Male,Near - North,5,28,09,Sep,2018
98139,2018-09-28 04:03:59.000000,NO,44.99106,-93.29398,Male,Near - North,5,28,09,Sep,2018
98140,2018-09-28 04:16:04.000000,NO,44.97543284,-93.27342211,Male,Downtown West,5,28,09,Sep,2018
98141,2018-09-28 04:26:21.000000,NO,45.01230299,-93.22944102,Male,Windom Park,5,28,09,Sep,2018
98142,2018-09-28 04:55:45.000000,NO,45.00684445,-93.29304617,Male,Hawthorne,5,28,09,Sep,2018
98143,2018-09-28 05:00:21.000000,NO,44.8949328,-93.27810550000001,Other,Windom,5,28,09,Sep,2018
98144,2018-09-28 05:03:21.000000,NO,44.93051,-93.23465999999999,Female,Standish,5,28,09,Sep,2018
98145,2018-09-28 05:08:11.000000,NO,44.99914804,-93.29181556,Male,Near - North,5,28,09,Sep,2018
98146,2018-09-28 05:12:52.000000,YES,44.99913,-93.28566,Male,Hawthorne,5,28,09,Sep,2018
98147,2018-09-28 05:23:34.000000,NO,44.96272088,-93.25749535,Female,Ventura Village,5,28,09,Sep,2018
98148,2018-09-28 05:35:30.000000,YES,44.97178382,-93.26638564,Male,Elliot Park,5,28,09,Sep,2018
98149,2018-09-28 05:37:39.000000,NO,44.94226899,-93.27022217,Female,Central,5,28,09,Sep,2018
98150,2018-09-28 05:41:27.000000,NO,44.96523,-93.27781,Other,Steven's Square - Loring Heights,5,28,09,Sep,2018
98151,2018-09-28 05:43:43.000000,NO,44.99913516,-93.28682309,Male,Near - North,5,28,09,Sep,2018
98152,2018-09-28 06:02:56.000000,YES,44.99913768,-93.28875577,Male,Hawthorne,5,28,09,Sep,2018
98153,2018-09-28 06:22:08.000000,NO,44.97957,-93.27257,Male,Downtown West,5,28,09,Sep,2018
98154,2018-09-28 06:34:57.000000,YES,45.00148,-93.28799000000001,Male,Hawthorne,5,28,09,Sep,2018
98155,2018-09-28 06:58:57.000000,YES,45.00258038,-93.28722134,Male,Hawthorne,5,28,09,Sep,2018
98157,2018-09-28 07:27:17.000000,NO,45.01267106,-93.24556088,Female,Windom Park,5,28,09,Sep,2018
98159,2018-09-28 07:49:02.000000,NO,45.009879999999995,-93.25092,Other,Holland,5,28,09,Sep,2018
98161,2018-09-28 08:05:51.000000,NO,44.948370000000004,-93.30083,Male,East Isles,5,28,09,Sep,2018
98162,2018-09-28 08:20:44.000000,NO,44.94750633,-93.27284516,Male,Central,5,28,09,Sep,2018
98164,2018-09-28 08:32:16.000000,NO,45.0140641,-93.27186716,Female,Marshall Terrace,5,28,09,Sep,2018
98166,2018-09-28 08:41:03.000000,NO,44.97718,-93.2759,Male,Downtown West,5,28,09,Sep,2018
98167,2018-09-28 08:43:03.000000,NO,45.01407525,-93.24378141,Male,Audubon Park,5,28,09,Sep,2018
98168,2018-09-28 08:48:50.000000,NO,44.9768075,-93.27643103,Female,Downtown West,5,28,09,Sep,2018
98169,2018-09-28 08:49:14.000000,NO,44.96182,-93.25966,Male,Ventura Village,5,28,09,Sep,2018
98170,2018-09-28 08:54:56.000000,NO,44.99913,-93.28494,Male,Hawthorne,5,28,09,Sep,2018
98171,2018-09-28 08:59:01.000000,NO,44.89881249,-93.22538824,Other,Wenonah,5,28,09,Sep,2018
98172,2018-09-28 09:02:34.000000,NO,44.9565,-93.24458,Other,East Phillips,5,28,09,Sep,2018
98173,2018-09-28 09:05:06.000000,NO,44.96938,-93.25454,Male,Elliot Park,5,28,09,Sep,2018
98174,2018-09-28 09:11:51.000000,NO,45.000240000000005,-93.28647,Female,Hawthorne,5,28,09,Sep,2018
98175,2018-09-28 09:19:40.000000,NO,44.98707924,-93.2589855,Female,Nicollet Island - East Bank,5,28,09,Sep,2018
98176,2018-09-28 09:33:55.000000,YES,44.98654159,-93.25898209,Female,Nicollet Island - East Bank,5,28,09,Sep,2018
98178,2018-09-28 09:50:32.000000,NO,45.03608087,-93.29137736,Male,Lind - Bohanon,5,28,09,Sep,2018
98179,2018-09-28 10:00:03.000000,NO,45.01314,-93.29558,Male,Folwell,5,28,09,Sep,2018
98180,2018-09-28 10:03:35.000000,YES,44.9873404,-93.25826254,Male,Nicollet Island - East Bank,5,28,09,Sep,2018
98181,2018-09-28 10:13:06.000000,NO,44.9978076,-93.24226637,Male,Beltrami,5,28,09,Sep,2018
98182,2018-09-28 10:13:27.000000,NO,44.93777,-93.22433000000001,Male,Howe,5,28,09,Sep,2018
98183,2018-09-28 10:15:09.000000,NO,44.94836605,-93.30147281,Male,ECCO,5,28,09,Sep,2018
98184,2018-09-28 10:36:34.000000,NO,44.94835,-93.2716,Other,Central,5,28,09,Sep,2018
98185,2018-09-28 10:37:46.000000,YES,44.98950121,-93.25564,Male,Nicollet Island - East Bank,5,28,09,Sep,2018
98186,2018-09-28 10:40:14.000000,NO,44.99149685,-93.23718881,Male,Beltrami,5,28,09,Sep,2018
98187,2018-09-28 10:58:24.000000,YES,44.98925433,-93.25636308,Male,Nicollet Island - East Bank,5,28,09,Sep,2018
98188,2018-09-28 11:07:26.000000,NO,44.98448,-93.31206,Female,Willard - Hay,5,28,09,Sep,2018
98189,2018-09-28 11:19:25.000000,NO,44.99385184,-93.25951672,Female,St. Anthony West,5,28,09,Sep,2018
98191,2018-09-28 11:37:41.000000,NO,44.94394121,-93.27792873,Other,Lyndale,5,28,09,Sep,2018
98192,2018-09-28 11:39:52.000000,NO,45.0031,-93.30514000000001,Male,Jordan,5,28,09,Sep,2018
98193,2018-09-28 11:41:02.000000,NO,44.94836879,-93.23947859,Male,East Phillips,5,28,09,Sep,2018
98194,2018-09-28 11:45:25.000000,NO,44.98017,-93.29302,Male,Harrison,5,28,09,Sep,2018
